Model,State,Threshold,TP,FN,FP,TN,Sensitivity,Specificity,Precision,F1,Youden_J,Predicted_Positive_Rate
Equal Soft Voting,3,0.6,52,40,13,130,0.5652173913043478,0.9090909090909091,0.8,0.6624203821656051,0.47430830039525684,0.2765957446808511
Equal Soft Voting,3,0.61,50,42,13,130,0.5434782608695652,0.9090909090909091,0.7936507936507936,0.6451612903225805,0.45256916996047414,0.2680851063829787
Equal Soft Voting,3,0.62,49,43,13,130,0.532608695652174,0.9090909090909091,0.7903225806451613,0.6363636363636364,0.441699604743083,0.26382978723404255
Equal Soft Voting,3,0.63,49,43,13,130,0.532608695652174,0.9090909090909091,0.7903225806451613,0.6363636363636364,0.441699604743083,0.26382978723404255
Equal Soft Voting,3,0.64,49,43,12,131,0.532608695652174,0.916083916083916,0.8032786885245902,0.6405228758169935,0.4486926117360901,0.25957446808510637
Equal Soft Voting,3,0.65,49,43,11,132,0.532608695652174,0.9230769230769231,0.8166666666666667,0.6447368421052632,0.4556856187290972,0.2553191489361702
Equal Soft Voting,3,0.66,48,44,11,132,0.5217391304347826,0.9230769230769231,0.8135593220338984,0.6357615894039735,0.4448160535117056,0.251063829787234
Equal Soft Voting,3,0.67,47,45,9,134,0.5108695652173914,0.9370629370629371,0.8392857142857143,0.6351351351351352,0.44793250228032844,0.23829787234042554
Equal Soft Voting,3,0.68,47,45,9,134,0.5108695652173914,0.9370629370629371,0.8392857142857143,0.6351351351351352,0.44793250228032844,0.23829787234042554
Equal Soft Voting,3,0.6900000000000001,47,45,9,134,0.5108695652173914,0.9370629370629371,0.8392857142857143,0.6351351351351352,0.44793250228032844,0.23829787234042554
Equal Soft Voting,3,0.7000000000000001,47,45,9,134,0.5108695652173914,0.9370629370629371,0.8392857142857143,0.6351351351351352,0.44793250228032844,0.23829787234042554
Equal Soft Voting,3,0.7100000000000001,45,47,9,134,0.4891304347826087,0.9370629370629371,0.8333333333333334,0.6164383561643836,0.42619337184554573,0.2297872340425532
Equal Soft Voting,3,0.72,45,47,9,134,0.4891304347826087,0.9370629370629371,0.8333333333333334,0.6164383561643836,0.42619337184554573,0.2297872340425532
Equal Soft Voting,3,0.73,44,48,8,135,0.4782608695652174,0.9440559440559441,0.8461538461538461,0.6111111111111112,0.42231681362116147,0.22127659574468084
Equal Soft Voting,3,0.74,43,49,8,135,0.4673913043478261,0.9440559440559441,0.8431372549019608,0.6013986013986015,0.4114472484037701,0.2170212765957447
Equal Soft Voting,3,0.75,43,49,8,135,0.4673913043478261,0.9440559440559441,0.8431372549019608,0.6013986013986015,0.4114472484037701,0.2170212765957447
Equal Soft Voting,3,0.76,43,49,7,136,0.4673913043478261,0.951048951048951,0.86,0.6056338028169014,0.4184402553967772,0.2127659574468085
Equal Soft Voting,3,0.77,43,49,6,137,0.4673913043478261,0.958041958041958,0.8775510204081632,0.6099290780141844,0.4254332623897841,0.20851063829787234
Equal Soft Voting,3,0.78,43,49,6,137,0.4673913043478261,0.958041958041958,0.8775510204081632,0.6099290780141844,0.4254332623897841,0.20851063829787234
Equal Soft Voting,3,0.79,43,49,6,137,0.4673913043478261,0.958041958041958,0.8775510204081632,0.6099290780141844,0.4254332623897841,0.20851063829787234
Equal Soft Voting,3,0.8,43,49,6,137,0.4673913043478261,0.958041958041958,0.8775510204081632,0.6099290780141844,0.4254332623897841,0.20851063829787234
Equal Soft Voting,3,0.81,39,53,6,137,0.42391304347826086,0.958041958041958,0.8666666666666667,0.5693430656934306,0.3819550015202189,0.19148936170212766
Equal Soft Voting,3,0.8200000000000001,39,53,6,137,0.42391304347826086,0.958041958041958,0.8666666666666667,0.5693430656934306,0.3819550015202189,0.19148936170212766
Equal Soft Voting,3,0.8300000000000001,39,53,5,138,0.42391304347826086,0.965034965034965,0.8863636363636364,0.5735294117647058,0.38894800851322575,0.18723404255319148
Equal Soft Voting,3,0.8400000000000001,39,53,5,138,0.42391304347826086,0.965034965034965,0.8863636363636364,0.5735294117647058,0.38894800851322575,0.18723404255319148
Equal Soft Voting,3,0.85,36,56,4,139,0.391304347826087,0.972027972027972,0.9,0.5454545454545454,0.363332319854059,0.1702127659574468
Equal Soft Voting,3,0.86,35,57,4,139,0.3804347826086957,0.972027972027972,0.8974358974358975,0.5343511450381679,0.35246275463666765,0.16595744680851063
Equal Soft Voting,3,0.87,34,58,4,139,0.3695652173913043,0.972027972027972,0.8947368421052632,0.5230769230769231,0.3415931894192763,0.16170212765957448
Equal Soft Voting,3,0.88,30,62,4,139,0.32608695652173914,0.972027972027972,0.8823529411764706,0.47619047619047616,0.2981149285497111,0.14468085106382977
Equal Soft Voting,3,0.89,29,63,4,139,0.31521739130434784,0.972027972027972,0.8787878787878788,0.4640000000000001,0.28724536333231976,0.14042553191489363
Equal Soft Voting,3,0.9,27,65,4,139,0.29347826086956524,0.972027972027972,0.8709677419354839,0.4390243902439024,0.2655062328975373,0.13191489361702127
Equal Soft Voting,3,0.91,24,68,4,139,0.2608695652173913,0.972027972027972,0.8571428571428571,0.4,0.23289753724536322,0.11914893617021277
Equal Soft Voting,3,0.92,20,72,3,140,0.21739130434782608,0.9790209790209791,0.8695652173913043,0.3478260869565218,0.19641228336880512,0.09787234042553192
Equal Soft Voting,3,0.93,15,77,3,140,0.16304347826086957,0.9790209790209791,0.8333333333333334,0.27272727272727276,0.14206445728184858,0.07659574468085106
Equal Soft Voting,3,0.9400000000000001,11,81,3,140,0.11956521739130435,0.9790209790209791,0.7857142857142857,0.20754716981132076,0.09858619641228339,0.059574468085106386
Equal Soft Voting,3,0.9500000000000001,7,85,2,141,0.07608695652173914,0.986013986013986,0.7777777777777778,0.13861386138613863,0.06210094253572507,0.03829787234042553
Equal Soft Voting,3,0.9600000000000001,5,87,1,142,0.05434782608695652,0.993006993006993,0.8333333333333334,0.1020408163265306,0.04735481909394945,0.02553191489361702
Equal Soft Voting,3,0.97,2,90,0,143,0.021739130434782608,1.0,1.0,0.042553191489361694,0.021739130434782705,0.00851063829787234
Equal Soft Voting,3,0.98,1,91,0,143,0.010869565217391304,1.0,1.0,0.02150537634408602,0.010869565217391353,0.00425531914893617
Equal Soft Voting,3,0.99,0,92,0,143,0.0,1.0,,,0.0,0.0
CNN-LSTM,1,0.01,75,0,109,51,1.0,0.31875,0.4076086956521739,0.5791505791505791,0.3187500000000001,0.7829787234042553
CNN-LSTM,1,0.02,74,1,90,70,0.9866666666666667,0.4375,0.45121951219512196,0.6192468619246863,0.4241666666666668,0.6978723404255319
CNN-LSTM,1,0.03,74,1,67,93,0.9866666666666667,0.58125,0.524822695035461,0.6851851851851852,0.5679166666666666,0.6
CNN-LSTM,1,0.04,74,1,61,99,0.9866666666666667,0.61875,0.5481481481481482,0.7047619047619047,0.6054166666666667,0.574468085106383
CNN-LSTM,1,0.05,74,1,55,105,0.9866666666666667,0.65625,0.5736434108527132,0.7254901960784313,0.6429166666666668,0.548936170212766
CNN-LSTM,1,0.060000000000000005,74,1,53,107,0.9866666666666667,0.66875,0.5826771653543307,0.7326732673267327,0.6554166666666665,0.5404255319148936
CNN-LSTM,1,0.06999999999999999,74,1,52,108,0.9866666666666667,0.675,0.5873015873015873,0.736318407960199,0.6616666666666666,0.5361702127659574
CNN-LSTM,1,0.08,74,1,50,110,0.9866666666666667,0.6875,0.5967741935483871,0.7437185929648241,0.6741666666666668,0.5276595744680851
CNN-LSTM,1,0.09,74,1,48,112,0.9866666666666667,0.7,0.6065573770491803,0.7512690355329948,0.6866666666666665,0.5191489361702127
CNN-LSTM,1,0.09999999999999999,74,1,46,114,0.9866666666666667,0.7125,0.6166666666666667,0.7589743589743589,0.6991666666666667,0.5106382978723404
CNN-LSTM,1,0.11,74,1,45,115,0.9866666666666667,0.71875,0.6218487394957983,0.7628865979381443,0.7054166666666668,0.5063829787234042
CNN-LSTM,1,0.12,74,1,45,115,0.9866666666666667,0.71875,0.6218487394957983,0.7628865979381443,0.7054166666666668,0.5063829787234042
CNN-LSTM,1,0.13,74,1,44,116,0.9866666666666667,0.725,0.6271186440677966,0.7668393782383419,0.7116666666666667,0.502127659574468
CNN-LSTM,1,0.14,74,1,43,117,0.9866666666666667,0.73125,0.6324786324786325,0.7708333333333334,0.7179166666666665,0.4978723404255319
CNN-LSTM,1,0.15000000000000002,74,1,43,117,0.9866666666666667,0.73125,0.6324786324786325,0.7708333333333334,0.7179166666666665,0.4978723404255319
CNN-LSTM,1,0.16,74,1,40,120,0.9866666666666667,0.75,0.6491228070175439,0.7830687830687831,0.7366666666666668,0.4851063829787234
CNN-LSTM,1,0.17,74,1,39,121,0.9866666666666667,0.75625,0.6548672566371682,0.7872340425531915,0.7429166666666667,0.4808510638297872
CNN-LSTM,1,0.18000000000000002,74,1,37,123,0.9866666666666667,0.76875,0.6666666666666666,0.7956989247311829,0.7554166666666666,0.4723404255319149
CNN-LSTM,1,0.19,74,1,37,123,0.9866666666666667,0.76875,0.6666666666666666,0.7956989247311829,0.7554166666666666,0.4723404255319149
CNN-LSTM,1,0.2,74,1,37,123,0.9866666666666667,0.76875,0.6666666666666666,0.7956989247311829,0.7554166666666666,0.4723404255319149
CNN-LSTM,1,0.21000000000000002,74,1,36,124,0.9866666666666667,0.775,0.6727272727272727,0.8,0.7616666666666667,0.46808510638297873
CNN-LSTM,1,0.22,74,1,36,124,0.9866666666666667,0.775,0.6727272727272727,0.8,0.7616666666666667,0.46808510638297873
CNN-LSTM,1,0.23,74,1,36,124,0.9866666666666667,0.775,0.6727272727272727,0.8,0.7616666666666667,0.46808510638297873
CNN-LSTM,1,0.24000000000000002,74,1,33,127,0.9866666666666667,0.79375,0.6915887850467289,0.8131868131868131,0.7804166666666665,0.4553191489361702
CNN-LSTM,1,0.25,73,2,32,128,0.9733333333333334,0.8,0.6952380952380952,0.8111111111111111,0.7733333333333334,0.44680851063829785
CNN-LSTM,1,0.26,73,2,31,129,0.9733333333333334,0.80625,0.7019230769230769,0.8156424581005587,0.7795833333333335,0.4425531914893617
CNN-LSTM,1,0.27,72,3,31,129,0.96,0.80625,0.6990291262135923,0.8089887640449438,0.7662499999999999,0.43829787234042555
CNN-LSTM,1,0.28,72,3,30,130,0.96,0.8125,0.7058823529411765,0.8135593220338982,0.7725,0.4340425531914894
CNN-LSTM,1,0.29000000000000004,72,3,30,130,0.96,0.8125,0.7058823529411765,0.8135593220338982,0.7725,0.4340425531914894
CNN-LSTM,1,0.3,72,3,30,130,0.96,0.8125,0.7058823529411765,0.8135593220338982,0.7725,0.4340425531914894
CNN-LSTM,1,0.31,71,4,29,131,0.9466666666666667,0.81875,0.71,0.8114285714285713,0.7654166666666666,0.425531914893617
CNN-LSTM,1,0.32,69,6,28,132,0.92,0.825,0.711340206185567,0.8023255813953489,0.7450000000000001,0.4127659574468085
CNN-LSTM,1,0.33,69,6,27,133,0.92,0.83125,0.71875,0.8070175438596492,0.7512500000000002,0.4085106382978723
CNN-LSTM,1,0.34,69,6,27,133,0.92,0.83125,0.71875,0.8070175438596492,0.7512500000000002,0.4085106382978723
CNN-LSTM,1,0.35000000000000003,69,6,27,133,0.92,0.83125,0.71875,0.8070175438596492,0.7512500000000002,0.4085106382978723
CNN-LSTM,1,0.36000000000000004,69,6,27,133,0.92,0.83125,0.71875,0.8070175438596492,0.7512500000000002,0.4085106382978723
CNN-LSTM,1,0.37,69,6,26,134,0.92,0.8375,0.7263157894736842,0.811764705882353,0.7575000000000001,0.40425531914893614
CNN-LSTM,1,0.38,69,6,25,135,0.92,0.84375,0.7340425531914894,0.8165680473372782,0.7637499999999999,0.4
CNN-LSTM,1,0.39,69,6,25,135,0.92,0.84375,0.7340425531914894,0.8165680473372782,0.7637499999999999,0.4
CNN-LSTM,1,0.4,69,6,25,135,0.92,0.84375,0.7340425531914894,0.8165680473372782,0.7637499999999999,0.4
CNN-LSTM,1,0.41000000000000003,67,8,24,136,0.8933333333333333,0.85,0.7362637362637363,0.8072289156626506,0.7433333333333332,0.3872340425531915
CNN-LSTM,1,0.42000000000000004,67,8,24,136,0.8933333333333333,0.85,0.7362637362637363,0.8072289156626506,0.7433333333333332,0.3872340425531915
CNN-LSTM,1,0.43,67,8,24,136,0.8933333333333333,0.85,0.7362637362637363,0.8072289156626506,0.7433333333333332,0.3872340425531915
CNN-LSTM,1,0.44,66,9,24,136,0.88,0.85,0.7333333333333333,0.8,0.73,0.3829787234042553
CNN-LSTM,1,0.45,66,9,24,136,0.88,0.85,0.7333333333333333,0.8,0.73,0.3829787234042553
CNN-LSTM,1,0.46,66,9,24,136,0.88,0.85,0.7333333333333333,0.8,0.73,0.3829787234042553
CNN-LSTM,1,0.47000000000000003,66,9,23,137,0.88,0.85625,0.7415730337078652,0.8048780487804879,0.7362500000000001,0.37872340425531914
CNN-LSTM,1,0.48000000000000004,64,11,23,137,0.8533333333333334,0.85625,0.735632183908046,0.7901234567901233,0.7095833333333332,0.3702127659574468
CNN-LSTM,1,0.49,64,11,23,137,0.8533333333333334,0.85625,0.735632183908046,0.7901234567901233,0.7095833333333332,0.3702127659574468
CNN-LSTM,1,0.5,63,12,23,137,0.84,0.85625,0.7325581395348837,0.7826086956521738,0.69625,0.3659574468085106
CNN-LSTM,1,0.51,63,12,23,137,0.84,0.85625,0.7325581395348837,0.7826086956521738,0.69625,0.3659574468085106
CNN-LSTM,1,0.52,61,14,22,138,0.8133333333333334,0.8625,0.7349397590361446,0.7721518987341773,0.6758333333333333,0.35319148936170214
CNN-LSTM,1,0.53,60,15,21,139,0.8,0.86875,0.7407407407407407,0.7692307692307692,0.6687500000000002,0.3446808510638298
CNN-LSTM,1,0.54,60,15,21,139,0.8,0.86875,0.7407407407407407,0.7692307692307692,0.6687500000000002,0.3446808510638298
CNN-LSTM,1,0.55,59,16,21,139,0.7866666666666666,0.86875,0.7375,0.7612903225806452,0.6554166666666665,0.3404255319148936
CNN-LSTM,1,0.56,59,16,21,139,0.7866666666666666,0.86875,0.7375,0.7612903225806452,0.6554166666666665,0.3404255319148936
CNN-LSTM,1,0.5700000000000001,59,16,21,139,0.7866666666666666,0.86875,0.7375,0.7612903225806452,0.6554166666666665,0.3404255319148936
CNN-LSTM,1,0.5800000000000001,59,16,19,141,0.7866666666666666,0.88125,0.7564102564102564,0.7712418300653594,0.6679166666666667,0.33191489361702126
CNN-LSTM,1,0.59,59,16,18,142,0.7866666666666666,0.8875,0.7662337662337663,0.7763157894736841,0.6741666666666666,0.3276595744680851
CNN-LSTM,1,0.6,59,16,17,143,0.7866666666666666,0.89375,0.7763157894736842,0.7814569536423841,0.6804166666666667,0.32340425531914896
CNN-LSTM,1,0.61,58,17,17,143,0.7733333333333333,0.89375,0.7733333333333333,0.7733333333333333,0.6670833333333333,0.3191489361702128
CNN-LSTM,1,0.62,58,17,17,143,0.7733333333333333,0.89375,0.7733333333333333,0.7733333333333333,0.6670833333333333,0.3191489361702128
CNN-LSTM,1,0.63,57,18,17,143,0.76,0.89375,0.7702702702702703,0.7651006711409396,0.65375,0.3148936170212766
CNN-LSTM,1,0.64,56,19,17,143,0.7466666666666667,0.89375,0.7671232876712328,0.7567567567567568,0.6404166666666669,0.31063829787234043
CNN-LSTM,1,0.65,56,19,17,143,0.7466666666666667,0.89375,0.7671232876712328,0.7567567567567568,0.6404166666666669,0.31063829787234043
CNN-LSTM,1,0.66,56,19,17,143,0.7466666666666667,0.89375,0.7671232876712328,0.7567567567567568,0.6404166666666669,0.31063829787234043
CNN-LSTM,1,0.67,54,21,17,143,0.72,0.89375,0.7605633802816901,0.7397260273972602,0.61375,0.3021276595744681
CNN-LSTM,1,0.68,52,23,17,143,0.6933333333333334,0.89375,0.7536231884057971,0.7222222222222223,0.5870833333333334,0.2936170212765957
CNN-LSTM,1,0.6900000000000001,52,23,17,143,0.6933333333333334,0.89375,0.7536231884057971,0.7222222222222223,0.5870833333333334,0.2936170212765957
CNN-LSTM,1,0.7000000000000001,51,24,17,143,0.68,0.89375,0.75,0.7132867132867132,0.57375,0.28936170212765955
CNN-LSTM,1,0.7100000000000001,50,25,17,143,0.6666666666666666,0.89375,0.746268656716418,0.7042253521126761,0.5604166666666668,0.2851063829787234
CNN-LSTM,1,0.72,49,26,17,143,0.6533333333333333,0.89375,0.7424242424242424,0.6950354609929078,0.5470833333333334,0.28085106382978725
CNN-LSTM,1,0.73,48,27,17,143,0.64,0.89375,0.7384615384615385,0.6857142857142857,0.53375,0.2765957446808511
CNN-LSTM,1,0.74,47,28,17,143,0.6266666666666667,0.89375,0.734375,0.6762589928057554,0.5204166666666667,0.2723404255319149
CNN-LSTM,1,0.75,46,29,17,143,0.6133333333333333,0.89375,0.7301587301587301,0.6666666666666665,0.5070833333333333,0.2680851063829787
CNN-LSTM,1,0.76,43,32,16,144,0.5733333333333334,0.9,0.7288135593220338,0.6417910447761194,0.4733333333333334,0.251063829787234
CNN-LSTM,1,0.77,43,32,16,144,0.5733333333333334,0.9,0.7288135593220338,0.6417910447761194,0.4733333333333334,0.251063829787234
CNN-LSTM,1,0.78,42,33,16,144,0.56,0.9,0.7241379310344828,0.6315789473684211,0.45999999999999996,0.24680851063829787
CNN-LSTM,1,0.79,40,35,16,144,0.5333333333333333,0.9,0.7142857142857143,0.6106870229007633,0.43333333333333335,0.23829787234042554
CNN-LSTM,1,0.8,40,35,16,144,0.5333333333333333,0.9,0.7142857142857143,0.6106870229007633,0.43333333333333335,0.23829787234042554
CNN-LSTM,1,0.81,38,37,16,144,0.5066666666666667,0.9,0.7037037037037037,0.5891472868217054,0.40666666666666673,0.2297872340425532
CNN-LSTM,1,0.8200000000000001,37,38,15,145,0.49333333333333335,0.90625,0.7115384615384616,0.5826771653543308,0.3995833333333334,0.22127659574468084
CNN-LSTM,1,0.8300000000000001,37,38,14,146,0.49333333333333335,0.9125,0.7254901960784313,0.5873015873015873,0.40583333333333327,0.2170212765957447
CNN-LSTM,1,0.8400000000000001,35,40,14,146,0.4666666666666667,0.9125,0.7142857142857143,0.5645161290322581,0.37916666666666665,0.20851063829787234
CNN-LSTM,1,0.85,31,44,13,147,0.41333333333333333,0.91875,0.7045454545454546,0.5210084033613445,0.3320833333333333,0.18723404255319148
CNN-LSTM,1,0.86,26,49,11,149,0.3466666666666667,0.93125,0.7027027027027027,0.46428571428571436,0.2779166666666666,0.1574468085106383
CNN-LSTM,1,0.87,21,54,10,150,0.28,0.9375,0.6774193548387096,0.39622641509433965,0.21750000000000003,0.13191489361702127
CNN-LSTM,1,0.88,19,56,9,151,0.25333333333333335,0.94375,0.6785714285714286,0.36893203883495146,0.19708333333333328,0.11914893617021277
CNN-LSTM,1,0.89,17,58,8,152,0.22666666666666666,0.95,0.68,0.34,0.17666666666666653,0.10638297872340426
CNN-LSTM,1,0.9,14,61,6,154,0.18666666666666668,0.9625,0.7,0.29473684210526313,0.14916666666666667,0.0851063829787234
CNN-LSTM,1,0.91,14,61,5,155,0.18666666666666668,0.96875,0.7368421052631579,0.2978723404255319,0.15541666666666676,0.08085106382978724
CNN-LSTM,1,0.92,10,65,5,155,0.13333333333333333,0.96875,0.6666666666666666,0.2222222222222222,0.1020833333333333,0.06382978723404255
CNN-LSTM,1,0.93,9,66,4,156,0.12,0.975,0.6923076923076923,0.20454545454545456,0.09499999999999997,0.05531914893617021
CNN-LSTM,1,0.9400000000000001,7,68,4,156,0.09333333333333334,0.975,0.6363636363636364,0.1627906976744186,0.06833333333333336,0.04680851063829787
